winner_event_id,match_id,target,p_setup_incoming_xgb,p_xgb_plus_residual_gnn,graph_logit_correction,is_clearance
bbb19143-b100-487d-979b-36f66e5cdff3,3773415,0,0.23010654747486115,0.22828345000743866,-0.010319477878510952,1
908f2137-a79d-4fd7-9f29-a3ef2d6119b4,3773415,0,0.06405794620513916,0.06496201455593109,0.014981037937104702,0
d4a220ce-abcc-4566-b57c-2c94704be0b1,3773415,0,0.13933682441711426,0.12969358265399933,-0.08286173641681671,0
16dd3a50-6c75-448e-8afb-e32f49082ee6,3773415,1,0.27390557527542114,0.2591664493083954,-0.07540888339281082,1
ac5ea7ab-b994-44dc-aa3d-c02f50ab7d78,3773415,0,0.08158326148986816,0.07771649956703186,-0.05275803059339523,0
aaa3a0f2-f53e-42bb-a2e3-8df57551dd9c,3773415,0,0.16820254921913147,0.1600106656551361,-0.05972859635949135,0
d3763726-44a0-4101-9eee-fb741a4eae9d,3773415,0,0.3780226409435272,0.3691859245300293,-0.037761133164167404,0
ea5832b9-7ab1-45fe-a792-4e8bc3e2b85e,3773415,0,0.5136287808418274,0.5109075307846069,-0.010891501791775227,0
c47495c0-bbcd-47c3-bec5-a5c786278d4b,3773415,0,0.27347293496131897,0.25401178002357483,-0.10025609284639359,1
35bd2b7c-a817-4fa8-b6c4-85fc4c57b15d,3773415,1,0.15950606763362885,0.15572743117809296,-0.028460413217544556,1
d263c522-36cd-4beb-999d-c05d36200d02,3773428,0,0.20194756984710693,0.20133130252361298,-0.0038282768800854683,0
edc6642a-bd00-429d-a591-5e79c533531b,3773428,0,0.13646040856838226,0.13601411879062653,-0.0037924442440271378,0
1b3e5088-f636-4a24-8292-ba5f0313365c,3773428,0,0.3717861473560333,0.3724135160446167,0.0026852544397115707,0
8a006f4c-ab05-4ec0-bd0f-f30b29368082,3773428,0,0.23415504395961761,0.23483216762542725,0.003772186115384102,0
e4fcdd5a-7740-46b4-a663-ef6c0b1c8e6a,3773428,0,0.14848540723323822,0.1463669240474701,-0.016854863613843918,1
15671c59-65dc-4d59-bb8d-1d5c913dd82e,3773428,0,0.6979417204856873,0.6987781524658203,0.003970697987824678,1
3a1b61b2-534d-4def-a6db-816489f9cfe8,3773428,0,0.14315244555473328,0.14482030272483826,0.013531952165067196,0
48402acc-6500-4ccc-bcc8-061093e17ade,3773428,1,0.1953100711107254,0.19530761241912842,-1.5601515769958496e-05,1
48d5d3e0-aa2b-4a50-9bfb-cfab62c88e2f,3773428,1,0.4328322410583496,0.4314424395561218,-0.005663452669978142,1
fa74d0fa-667b-48c6-a60e-a8a563b7a328,3773428,0,0.14708027243614197,0.147890105843544,0.006440907716751099,0
0e132039-d33c-49fa-b0d6-e19029bc655d,3773428,0,0.0634692907333374,0.06353912502527237,0.001174133736640215,1
571cc8aa-6717-4bdf-b585-abf2eade6b30,3773428,1,0.36535945534706116,0.36298877000808716,-0.010238275863230228,1
00c78720-4fb3-48f7-9d06-2b5af206365f,3773457,1,0.0662640780210495,0.06552144885063171,-0.012065480463206768,1
afacbc32-d63a-4639-b28e-2af090610cf1,3773457,1,0.21494559943675995,0.2148619443178177,-0.00049582589417696,1
960f3f47-1b95-4470-b35b-181723539cf9,3773457,0,0.12278824299573898,0.12220259755849838,-0.005448446609079838,0
ea65f2f2-41d6-4e4a-8173-68131e58b1ef,3773457,0,0.11067064106464386,0.10982522368431091,-0.008618480525910854,0
67b9c5a1-1703-4189-a95a-81b2a8606c8b,3773466,0,0.1920967698097229,0.17905737459659576,-0.08630387485027313,0
b52a5b16-a7a3-4863-917c-806fdf86e934,3773466,0,0.14985360205173492,0.1778494417667389,0.20476354658603668,0
a69dcdfa-1b25-4182-b465-b7a0b27ce4e2,3773466,0,0.2379775047302246,0.3580053448677063,0.5797677636146545,0
e4bbbdc7-8524-41db-baf1-7e8b574ff80c,3773466,0,0.41969460248947144,0.42634010314941406,0.02722775749862194,0
88cfa140-7cc7-476c-8efc-cbe9868c0067,3773466,0,0.0999378114938736,0.09463389217853546,-0.060407839715480804,0
81b000e5-044d-4258-a7c2-a67af271ec4f,3773466,0,0.30535656213760376,0.34561800956726074,0.1835615187883377,0
50e0b58d-3025-4a93-ac19-c7b7b88b2139,3773466,0,0.30185383558273315,0.3050250709056854,0.015003852546215057,0
971abd1e-4745-4454-9270-7c36c2acdf0b,3773474,0,0.06924222409725189,0.0696522518992424,0.006344860419631004,0
fe844449-8c84-4d71-87e2-b0b873bde687,3773474,0,0.16937297582626343,0.17263197898864746,0.022990059107542038,0
abbbfee6-304b-49b9-a690-f9ec5dea0785,3773474,1,0.20679035782814026,0.21987029910087585,0.07795964181423187,1
ab027e27-5cd7-4f06-8f18-458adac59703,3773474,1,0.4097808003425598,0.4174802303314209,0.03174567595124245,1
ebcfb7e1-d86f-40d5-aab9-20d520f6d5d6,3773474,0,0.12619547545909882,0.17033922672271729,0.3517996072769165,0
22271697-e400-4565-8ce4-fbb0f00680bf,3773474,0,0.13576292991638184,0.1194566860795021,-0.14664842188358307,0
